Filename,Label,Contrast_0,Dissimilarity_0,Homogeneity_0,Energy_0,Correlation_0,ASM_0,Entropy_0,Contrast_45,Dissimilarity_45,Homogeneity_45,Energy_45,Correlation_45,ASM_45,Entropy_45,Contrast_90,Dissimilarity_90,Homogeneity_90,Energy_90,Correlation_90,ASM_90,Entropy_90,Contrast_135,Dissimilarity_135,Homogeneity_135,Energy_135,Correlation_135,ASM_135,Entropy_135
20211231_155640 (Custom).jpg,Healthy,1493.14453125,5.85546875,0.9770377305808446,0.6985576205651542,0.9530974856935244,0.48798274924965,0.7918004030131858,1845.0,7.235294117647059,0.9716267339218159,0.6949117738853922,0.9420387700442315,0.48290237348454246,0.8113729281203041,1722.24609375,6.75390625,0.9735145004498201,0.696204084945343,0.9458936263165834,0.4847001278945824,0.8046434504745983,2479.0,9.72156862745098,0.9618767877464398,0.6883317763938898,0.9221214693439838,0.4738006343935679,0.8441546511660696
20211231_161015 (Custom).jpg,Healthy,487.08984375,1.91015625,0.9925093063736043,0.7058548103726908,0.9848466736497005,0.4982310133262673,0.7315510035073138,1144.0,4.486274509803922,0.9824070371851259,0.6986891974732753,0.9644257521710603,0.48816659466584955,0.7761072358405072,879.55078125,3.44921875,0.9864738599752407,0.701546051548859,0.9726458475727295,0.49216686244379426,0.7591906791078249,843.0,3.3058823529411763,0.9870359548488298,0.7018921055130269,0.9737858447873485,0.49265252778151014,0.7568333235975813
20211231_130143 (Custom).jpg,Healthy,684.31640625,2.68359375,0.9894762647825486,0.7073117428842354,0.9784917993487815,0.5002899016219348,0.7406858089096819,1240.0,4.862745098039215,0.9809307046412206,0.7011757624336974,0.9610543845286018,0.49164744982447683,0.7769500256732622,1061.8359375,4.1640625,0.9836705942622951,0.7030145326712363,0.9666542689140201,0.4942294331469567,0.766034884970072,1237.0,4.850980392156863,0.9809768400332175,0.7012089856467605,0.961148432191678,0.4916940415517587,0.7767664031415424
20211231_160656 (Custom).jpg,Healthy,659.4140625,2.5859375,0.9898592245793989,0.7019495700421369,0.9796050968002992,0.49273319888234085,0.7469929843205597,1145.0,4.490196078431373,0.982391658721127,0.6967743688979797,0.9645849423850456,0.4854945211531779,0.7788816097721374,960.234375,3.765625,0.9852330702334451,0.6988164349605922,0.9702937764950241,0.48834440977103155,0.767113700409178,1081.0,4.23921568627451,0.983375880417064,0.6974561381321291,0.9665644739897243,0.4864450646181836,0.7748977278913181
20211231_160646 (Custom).jpg,Healthy,1067.8125,4.1875,0.983578683911051,0.702423207815637,0.9665173260207467,0.49339836287800964,0.7671701000252054,1264.0,4.956862745098039,0.9805616215052442,0.7000200598070828,0.9604028562251777,0.49002808413231186,0.7796951072627542,1368.6328125,5.3671875,0.9789525295650972,0.6989320862450789,0.9571231225385527,0.4885060611828984,0.7859001292794967,1968.0,7.7176470588235295,0.9697351828499369,0.6926323730017372,0.9383487508316057,0.47973960413001765,0.8194072973490865
20211231_123647 (Custom).jpg,Healthy,836.71875,3.28125,0.9871325508258235,0.7060207934286896,0.9736767803799108,0.4984653607536764,0.7505884309653514,1004.0,3.9372549019607845,0.9845600221449882,0.7042925595631678,0.9684100706711387,0.4960280094560383,0.7614149222782922,554.82421875,2.17578125,0.991467655726171,0.7092612188552778,0.9825329166235699,0.5030514765720743,0.7306348418084486,1046.0,4.101960784313725,0.9839141266570295,0.703848326748305,0.9670885796035967,0.49540246706638874,0.7640776877291526
20211231_125945 (Custom).jpg,Healthy,688.30078125,2.69921875,0.9894149912150525,0.7059351386485565,0.9784496138334124,0.4983444199787567,0.7428818474184151,744.0,2.9176470588235293,0.9885584227847322,0.705390671229447,0.9767024098127799,0.4975759990575298,0.7466562771939362,673.3593750000001,2.6406250000000004,0.9896447670931627,0.7062087703441599,0.9789104909010143,0.49873082731101026,0.7416746079363694,1130.0,4.431372549019608,0.9826223356811121,0.7012923067127064,0.9646152192048941,0.49181089945442863,0.7717262848972299
20211231_160643 (Custom).jpg,Healthy,1353.69140625,5.30859375,0.9791823054432074,0.6965350378924385,0.9578969906188468,0.4851610590118208,0.788678454503005,2083.0,8.168627450980392,0.96796665949005,0.6886467392542381,0.9352535319852873,0.4742343314854946,0.8294639642373659,1570.83984375,6.16015625,0.975842896014671,0.6940490407307863,0.9511695989382533,0.48170407093932466,0.801534007646598,1532.0,6.007843137254902,0.9764401931535078,0.6944339315809924,0.9523802665788034,0.4822384853310344,0.7993557947057429
20211231_124957 (Custom).jpg,Healthy,461.19140625,1.80859375,0.992907584562329,0.7077832448649543,0.9855843190470285,0.5009571217115638,0.7272349523260808,812.0,3.184313725490196,0.9875126872327991,0.7041091832162205,0.9746136653090074,0.49576974188941314,0.7520628342887453,942.3046875,3.6953125,0.9855088012871775,0.7028019019685116,0.9705331980154209,0.49393051341055727,0.7605363135465593,1215.0,4.764705882352941,0.9813151662411959,0.6998309539693145,0.9620144409976532,0.4897633641336008,0.7777470704073656
20211231_125254 (Custom).jpg,Healthy,570.76171875,2.23828125,0.9912225614561867,0.7062068373750024,0.9821800982093043,0.49872809715520316,0.7359393919729369,752.0,2.949019607843137,0.9884353950727401,0.7043124053142565,0.9765188272332131,0.49605596427955356,0.7486272736839288,537.890625,2.109375,0.9917280683880294,0.7066901690415287,0.9832000313672615,0.49941099501994435,0.7333503132961953,766.0,3.003921568627451,0.9882200965767539,0.7041631122578651,0.9760816777402145,0.4958456886646827,0.7495812919539904
20211231_125609 (Custom).jpg,Healthy,389.47265625,1.52734375,0.9940105087772583,0.7093605038381681,0.9877976267250522,0.5031923244055396,0.7205421348835311,890.0,3.4901960784313726,0.986313167040876,0.7040725804824046,0.972111770913151,0.4957181985871521,0.7560998442303886,657.421875,2.578125,0.989889861363147,0.7066904399987526,0.9793911637931034,0.4994113779856305,0.7401085294696466,638.0,2.5019607843137255,0.990188539968628,0.7067549530520932,0.9800082133062813,0.4995025636636665,0.7389425999967101
20211231_162219 (Custom).jpg,Healthy,967.20703125,3.79296875,0.985125841490327,0.7015370289495738,0.9698406149419616,0.4921542029873952,0.7635771414753292,889.0,3.4862745098039216,0.9863285455048749,0.7022181262024185,0.9722911886801577,0.4931102967672357,0.7587079669635807,576.73828125,2.26171875,0.9911306511049427,0.7055895471080138,0.982022014740036,0.49785660898809203,0.7371646374160119,1252.0,4.909803921568628,0.9807461630732321,0.6983648058434977,0.960976877430543,0.48771340204082625,0.7815273605632189
20211231_130253 (Custom).jpg,Healthy,749.0625,2.9375,0.9884805693107372,0.7080555081381454,0.9763589052530979,0.5013426026047674,0.7430859367122269,776.0,3.043137254901961,0.9880663119367639,0.7076035750221168,0.9755205509523833,0.5007028193840805,0.7451575284258992,736.11328125,2.88671875,0.9886797084050994,0.707971640795784,0.9767825250020072,0.5012238441710746,0.7425199097484496,1115.0,4.372549019607843,0.9828530126410975,0.7040195181880048,0.9648263894272948,0.4956434819896704,0.7670957453501676
20211231_162350 (Custom).jpg,Healthy,471.15234375,1.84765625,0.9927544006435887,0.705477582030045,0.9853653984891804,0.49769861874695875,0.7311329808848596,822.0,3.223529411764706,0.987358902592809,0.7015263472235889,0.9744815902709931,0.4921392158488713,0.7562733355051754,674.35546875,2.64453125,0.9896294487012888,0.7030612718720911,0.9790677469868242,0.49429515200640234,0.746232065719815,817.0,3.203921568627451,0.9874357949128041,0.7015787147046584,0.974636887427919,0.4922126929266404,0.7559398593113611
20211231_161137 (Custom).jpg,Healthy,1001.07421875,3.92578125,0.9846050161666102,0.7008931257001494,0.9688097382549907,0.49125117365372545,0.7661542654979654,1017.0000000000001,3.988235294117647,0.9843601021130011,0.7005684302945123,0.9683275132783048,0.49079612552531704,0.7673912371010578,816.796875,3.203125,0.9874389186633039,0.7026880427180833,0.9745633606668008,0.4937704853789709,0.7543458666544769,1476.0,5.788235294117647,0.9773013871374527,0.6957055553261939,0.9540330104221231,0.48400621971172786,0.7951645576772646
20211231_125504 (Custom).jpg,Healthy,579.7265625,2.2734375,0.9910846959293206,0.7060990536566147,0.9819008215923771,0.4985758735747669,0.736605951600428,877.0,3.43921568627451,0.9865130870728632,0.7029686036504023,0.9726166479003322,0.4941648577181964,0.7570270524006026,527.9296875,2.0703125,0.9918812523067697,0.7067834024113795,0.9835117745399181,0.4995427779242059,0.7326359794313633,777.0,3.047058823529412,0.9880509334727647,0.7040338130627037,0.9757390369652885,0.4956636099356101,0.7503453002826144
20211231_155646 (Custom).jpg,Healthy,1486.171875,5.828125,0.9771449593239627,0.6968076287252334,0.9535578545647724,0.4855408714496827,0.7940196708491177,2316.0,9.08235294117647,0.9643834773782795,0.6883055744379216,0.927590941434685,0.47376456380231724,0.8384654122210604,1833.80859375,7.19140625,0.9717988405599298,0.6932426202643721,0.9426806680866536,0.4805853305510125,0.8133343632046275,2491.0,9.768627450980393,0.9616922461784518,0.6864912860373797,0.9221199280676343,0.47127028580525554,0.84721834408124
20211231_155936 (Custom).jpg,Healthy,944.2968750000001,3.7031250000000004,0.9854781645034294,0.7096000252079072,0.9698810350175058,0.5035321957750626,0.7508030312731944,1276.0,5.003921568627451,0.9803770799372558,0.7060113796702157,0.9593140702925906,0.49845206822384136,0.7715596226406851,980.15625,3.84375,0.9849267023959647,0.7091291689879738,0.9687458895533431,0.5028641783095744,0.7532445978050202,1349.0,5.290196078431372,0.9792544520653277,0.7052500521463991,0.9569861689896892,0.49737763605249874,0.7758943090503245
20211231_123529 (Custom).jpg,Healthy,657.421875,2.578125,0.989889861363147,0.7063381078445886,0.9794120570358195,0.49891352259347366,0.7406146434123018,1003.0,3.933333333333333,0.9845754006089871,0.7027124576754661,0.9685853846259027,0.4938047981722937,0.7636403795263781,699.2578125,2.7421875,0.9892464889044382,0.7059909705407639,0.978095684551366,0.4984232504850898,0.7433956784906537,931.0,3.650980392156863,0.9856826500169162,0.7034764614680024,0.9708404716717003,0.49487913183954174,0.7590073280765346
20211231_124143 (Custom).jpg,Healthy,609.609375,2.390625,0.9906251441731,0.7057715877152648,0.9809683064453653,0.4981135340261258,0.7387670413881782,1048.0,4.109803921568627,0.9838833697290315,0.7009796238223943,0.9672933343200818,0.49137243301418543,0.7682957632742535,765.9960937500001,3.0039062500000004,0.988220156648879,0.7039402895434055,0.976097030044465,0.4955319312424535,0.7499001867348631,960.0,3.764705882352941,0.9852366745609449,0.7019145014740296,0.9700396955603802,0.49268396737953546,0.7626821345812788
20211231_162257 (Custom).jpg,Healthy,1150.48828125,4.51171875,0.9823072573855074,0.6999285881243075,0.9640911375210838,0.4899000284736865,0.7746368437416126,1007.0,3.949019607843137,0.9845138867529912,0.7012152802927771,0.9685907466626531,0.491702869316078,0.7659812765996266,1123.59375,4.40625,0.9827208539661059,0.7000162359611174,0.9649502298322418,0.4900227306091708,0.7732563901951914,1879.0,7.368627450980392,0.9711038661458493,0.6920145966823907,0.9413926980740254,0.47888420202149196,0.8168624590863187
20211231_160713 (Custom).jpg,Healthy,557.8125,2.1875,0.991421700550549,0.7100774648488366,0.9823954591333633,0.5042100060861507,0.7296284676344118,1065.0000000000002,4.176470588235295,0.9836219358410483,0.704772800988601,0.9663817477417029,0.4967047010133181,0.7636486597943563,818.7890625,3.2109375,0.9874082818795559,0.7075281584557461,0.9741423546487035,0.5005960950077795,0.7474902956309785,869.0,3.407843137254902,0.9866361147848552,0.7068445911205532,0.9725687688145914,0.49962927599638207,0.7510441332829945
20211231_155330 (Custom).jpg,Healthy,1457.28515625,5.71484375,0.9775891926883093,0.6976723175896714,0.9543881035249359,0.48674666273094336,0.7915463576862819,1868.0,7.325490196078431,0.9712730292498386,0.6932036974003329,0.941559456605094,0.48053136608949243,0.8147284788765723,1167.421875,4.578125,0.9820468447236491,0.7006897305696776,0.9634649384862936,0.49096609852580747,0.7743302275593553,1844.0,7.231372549019608,0.971642112385815,0.6934546742180858,0.9423102987043861,0.48087938519491147,0.8134298842544373
20211231_123958 (Custom).jpg,Healthy,412.3828125,1.6171875,0.9936581857641558,0.7083102880976653,0.9871098003486937,0.5017034642249976,0.7234844969087872,773.0,3.0313725490196077,0.9881124473287608,0.7042867137747125,0.9758494128124598,0.4960197751995839,0.7497727692861831,659.4140625,2.5859375,0.989859224579399,0.7054555582542539,0.9794006753963437,0.49766754467182095,0.7419901962058788,823.0,3.227450980392157,0.98734352412881,0.7037540147153923,0.9742872791004585,0.4952697132280327,0.7531408658175126
